"Unique ID","String Flags","Category","Japanese","English Translation","English Translation (34-Char/0x66 Hard-limit)"
"74007","3435921409","","ＡＡ＋","AA+","AA+"
"74008","3435921409","","ＡＡ","AA","AA"
"74009","3435921409","","Ａ＋","A+","A+"
"74010","3435921409","","Ａ","A","A"
"74011","3435921409","","ＢＢＢ＋","BBB+","BBB+"
"74012","3435921409","","ＢＢＢ","BBB","BBB"
"74013","3435921409","","ＢＢ＋","BB+","BB+"
"74014","3435921409","","ＢＢ","BB","BB"
"74015","3435921409","","Ｂ＋","B+","B+"
"74016","3435921409","","Ｂ","B","B"
"74017","3435921409","","ＣＣＣ＋","CCC+","CCC+"
"74018","3435921409","","ＣＣＣ","CCC","CCC"
"74019","3435921409","","ＣＣ＋","CC+","CC+"
"74020","3435921409","","ＣＣ","CC","CC"
"74021","3435921409","","Ｃ＋","C+","C+"
"74022","3435921409","","Ｃ","C","C"
"74500","3435921409","","B-RANK","B-RANK","B-RANK"
"74501","3435921409","","SET-GP","SET-GP","SET-GP"
"74600","3435921409","","SSS","SSS","SSS"
"74601","3435921409","","SS+","SS+","SS+"
"74602","3435921409","","SS","SS","SS"
"74603","3435921409","","S+","S+","S+"
"74604","3435921409","","S","S","S"
"74605","3435921409","","AAA+","AAA+","AAA+"
"74606","3435921409","","AAA","AAA","AAA"
"74607","3435921409","","AA+","AA+","AA+"
"74608","3435921409","","AA","AA","AA"
"74609","3435921409","","A+","A+","A+"
"74610","3435921409","","A","A","A"
"74611","3435921409","","BBB+","BBB+","BBB+"
"74612","3435921409","","BBB","BBB","BBB"
"74613","3435921409","","BB+","BB+","BB+"
"74614","3435921409","","BB","BB","BB"
"74615","3435921409","","B+","B+","B+"
"74616","3435921409","","B","B","B"
"74617","3435921409","","CCC+","CCC+","CCC+"
"74618","3435921409","","CCC","CCC","CCC"
"74619","3435921409","","CC+","CC+","CC+"
"74620","3435921409","","CC","CC","CC"
"74621","3435921409","","C+","C+","C+"
"74622","3435921409","","C","C","C"
"75000","3435921409","","選択モード","Select Mode","Select Mode"
"75001","3435921409","","参加者","Members","Members"
"75002","3435921409","","アーケードバトル","Arcade Battle","Arcade Battle"
"75003","3435921409","","サバイバルバトル","Survival Battle","Survival Battle"
"75004","3435921409","","通信バトル","Network Battle","Network Battle"
"75005","3435921409","","フリートレーニング","Free Training","Free Training"
"76000","3435921409","","勲章(ガルド)：500","Medal (Gald): 500","Medal (Gald): 500"
"76001","3435921409","","勲章(ガルド)：1500","Medal (Gald): 1500","Medal (Gald): 1500"
"76002","3435921409","","勲章(ガルド)：2500","Medal (Gald): 2500","Medal (Gald): 2500"
"76003","3435921409","","勲章(ガルド)：5000","Medal (Gald): 5000","Medal (Gald): 5000"
"76004","3435921409","","勲章(ガルド)：10000","Medal (Gald): 10000","Medal (Gald): 10000"
"76005","3435921409","","勲章(グレード)：100","Medal (Grade): 100","Medal (Grade): 100"
"76006","3435921409","","勲章(グレード)：300","Medal (Grade): 300","Medal (Grade): 300"
"76007","3435921409","","勲章(グレード)：500","Medal (Grade): 500","Medal (Grade): 500"
"76008","3435921409","","勲章(グレード)：1000","Medal (Grade): 1000","Medal (Grade): 1000"
"76009","3435921409","","勲章(グレード)：2000","Medal (Grade): 2000","Medal (Grade): 2000"
"77000","3435921409","","オートセーブ中です．．．","Auto-save in progress...","Auto-save in progress..."
"77001","3435921409","","オートセーブが完了しました。","Auto-save completed.","Auto-save completed."
"77002","3435921409","","セーブ中です．．．","Saving in progress...","Saving in progress..."
"77003","3435921409","","セーブが完了しました。","Saving completed.","Saving completed."
"100000","3435921409","","クラトスとの出会い","Meeting Kratos","Meeting Kratos"
"100001","3435921409","","成すべき使命","The task at hand","The task at hand"
"100002","3435921409","","ユグドラシルバトル","Yggdrasil Battle","Yggdrasil Battle"
"100003","3435921409","","スタート!!","Start!","Start!"
"100004","3435921409","","スクルドフラッグ","Skuld Flag","Skuld Flag"
"100005","3435921409","","一人前のシグルス","Full-fledged Singles","Full-fledged Singles"
"100006","3435921409","","後先考えない行動","Unforeseen Behavior","Unforeseen Behavior"
"100007","3435921409","","奇襲","Raid","Raid"
"100008","3435921409","","良いコンビ……？","Nice combination......?","Nice combination......?"
"100009","3435921409","","変な奴","Weird fellow","Weird fellow"
"100010","3435921409","","次に会ったときは……","Next time we meet... ...","Next time we meet... ..."
"100011","3435921409","","感情を取り戻す旅","Journey to regain his emotions","Journey to regain his emotions"
"100012","3435921409","","諦められない想い","The thought of not giving up","The thought of not giving up"
"100013","3435921409","","次のフラッグを求めて","In search of the next flag","In search of the next flag"
"100014","3435921409","","空から舞い降りた男","The man who flew down from the sky","The man who flew down from the sky"
"100015","3435921409","","濡れ衣","False accusations","False accusations"
"100016","3435921409","","右の入り口","The entrance to the right","The entrance to the right"
"100017","3435921409","","『ガキ』用の本気!!","The ""brat's"" seriousness","The ""brat's"" seriousness"
"100018","3435921409","","左の入り口","The entrance to the left","The entrance to the left"
"100019","3435921409","","大人は汚い","",""
"100020","3435921409","","精霊闘技島への鍵","",""
"100021","3435921409","","セネルとの出会い","",""
"100022","3435921409","","想いの強さ","",""
"100023","3435921409","","大切な想い","",""
"100024","3435921409","","精霊闘技島到着","",""
"100025","3435921409","","バトルロイヤルＡ","",""
"100026","3435921409","","バトルロイヤルＢ","",""
"100027","3435921409","","優勝!!（ロイド）","",""
"100028","3435921409","","優勝!!（コレット）","",""
"100029","3435921409","","想いの象徴","",""
"100030","3435921409","","世界樹神殿の番人","",""
"100031","3435921409","","世界樹神殿へ","",""
"100032","3435921409","","レプリカ","",""
"100033","3435921409","","偽物と本物","",""
"100034","3435921409","","進むべき道","",""
"100035","3435921409","","倒れられない理由","",""
"100036","3435921409","","世界樹の意思","",""
"100037","3435921409","","騎士と神子（みこ）","",""
"100038","3435921409","","シヴァ","",""
"100039","3435921409","","古典的な口説き文句","",""
"100040","3435921409","","再会","",""
"100041","3435921409","","フラッグを求める理由","",""
"100042","3435921409","","熱演","",""
"100043","3435921409","","熱くなる胸","",""
"100044","3435921409","","リヒターとの出会い","",""
"100045","3435921409","","イベント００－０４５","Event 00-045","Event 00-045"
"100046","3435921409","","イベント００－０４６","Event 00-046","Event 00-046"
"100047","3435921409","","イベント００－０４７","Event 00-047","Event 00-047"
"100048","3435921409","","イベント００－０４８","Event 00-048","Event 00-048"
"100049","3435921409","","イベント００－０４９","Event 00-049","Event 00-049"
"100100","3435921409","","ロイドの腕試し","",""
"100101","3435921409","","覚悟の証明","",""
"100102","3435921409","","相棒（パートナー）","",""
"100103","3435921409","","旅立ち","",""
"100104","3435921409","","死霊使い（ネクロマンサー）","",""
"100105","3435921409","","『オリジナル』……？","",""
"100106","3435921409","","レイモーンの戦士","",""
"100107","3435921409","","リカンツ――レイモーン","",""
"100108","3435921409","","庇う理由","",""
"100109","3435921409","","ソーディアン研究所侵入","",""
"100110","3435921409","","ソーディアン技術","",""
"100111","3435921409","","暴走ユージーン","",""
"100112","3435921409","","暴走した理由","",""
"100113","3435921409","","３組バトルロイヤル","",""
"100114","3435921409","","弟子たちの噂","",""
"100115","3435921409","","ロイドたちの噂","",""
"100116","3435921409","","港町ビフレスト","",""
"100117","3435921409","","後悔の鎖","",""
"100118","3435921409","","３本目のフラッグ","",""
"100119","3435921409","","ベルザンディフラッグ","",""
"100120","3435921409","","誤解","",""
"100121","3435921409","","タルタロスへの乗船","",""
"100122","3435921409","","精霊闘技島へ","",""
"100123","3435921409","","バルバトスの奇襲","",""
"100124","3435921409","","クレスルート・再会","",""
"100125","3435921409","","クレスルート・約束","",""
"100126","3435921409","","クラトスルート・敵討","",""
"100127","3435921409","","クラトスルート・撃破","",""
"100128","3435921409","","鳳凰天駆!!","",""
"100129","3435921409","","歪んだ欲望を断ち斬れ!!","",""
"100130","3435921409","","ダオスを止める力","",""
"100131","3435921409","","人を強くする想い","",""
"100132","3435921409","","奪われたウルズフラッグ","",""
"100133","3435921409","","クラトスの正体","",""
"100134","3435921409","","極限融合術","",""
"100135","3435921409","","未熟者の成長","",""
"100136","3435921409","","断ち切られし鎖","",""
"100137","3435921409","","傭兵家業","",""
"100138","3435921409","","傭兵を続ける理由","",""
"100139","3435921409","","相当の策士？","",""
"100140","3435921409","","スピルーン","",""
"100141","3435921409","","うれし涙","",""
"100142","3435921409","","バルバトスを追う者","",""
"100143","3435921409","","リヒター・決意","",""
"100144","3435921409","","イベント０１－０４４","Event 01-044","Event 01-044"
"100145","3435921409","","イベント０１－０４５","Event 01-045","Event 01-045"
"100146","3435921409","","イベント０１－０４６","Event 01-046","Event 01-046"
"100147","3435921409","","イベント０１－０４７","Event 01-047","Event 01-047"
"100148","3435921409","","イベント０１－０４８","Event 01-048","Event 01-048"
"100149","3435921409","","イベント０１－０４９","Event 01-049","Event 01-049"
"100200","3435921409","","寝坊","",""
"100201","3435921409","","カイルの腕試し","",""
"100202","3435921409","","合格","",""
"100203","3435921409","","天才科学者？","",""
"100204","3435921409","","出発","",""
"100205","3435921409","","カイルの目的","",""
"100206","3435921409","","フラッグ出現","",""
"100207","3435921409","","初めての実戦","",""
"100208","3435921409","","満身創痍","",""
"100209","3435921409","","リオンの決意","",""
"100210","3435921409","","漁夫の利","",""
"100211","3435921409","","秘密の実験","",""
"100212","3435921409","","隠された真実","",""
"100213","3435921409","","カッコイイ響き好き","",""
"100214","3435921409","","ネクロマンサーの親切","",""
"100215","3435921409","","ネクロマンサーの正体","",""
"100216","3435921409","","三年前","",""
"100217","3435921409","","怒り","",""
"100218","3435921409","","ベルザンディフラッグ","",""
"100219","3435921409","","手がかり","",""
"100220","3435921409","","生存確認","",""
"100221","3435921409","","真実","",""
"100222","3435921409","","スタンの目的","",""
"100223","3435921409","","決勝戦","",""
"100224","3435921409","","決勝戦","",""
"100225","3435921409","","祖国復興のため","",""
"100226","3435921409","","父さんに会うため……","",""
"100227","3435921409","","闖入者","",""
"100228","3435921409","","首謀者","",""
"100229","3435921409","","大いなる実り","",""
"100230","3435921409","","スタンの足取り","",""
"100231","3435921409","","守護者","",""
"100232","3435921409","","スタンを追って","",""
"100233","3435921409","","閉じかける門","",""
"100234","3435921409","","阻止","",""
"100235","3435921409","","意思","",""
"100236","3435921409","","再戦","",""
"100237","3435921409","","バルバトス撃破","",""
"100238","3435921409","","そして、到達","",""
"100239","3435921409","","遺伝","",""
"100240","3435921409","","アッシュとの出会い","",""
"100241","3435921409","","英雄になるために","",""
"100242","3435921409","","変える力","",""
"100243","3435921409","","珍味","",""
"100244","3435921409","","覗き","",""
"100245","3435921409","","赤毛のオバケ","",""
"100246","3435921409","","イベント０２－０４６","Event 02-046","Event 02-046"
"100247","3435921409","","イベント０２－０４７","Event 02-047","Event 02-047"
"100248","3435921409","","イベント０２－０４８","Event 02-048","Event 02-048"
"100249","3435921409","","イベント０２－０４９","Event 02-049","Event 02-049"
"100300","3435921409","","探して","Find","Find"
"100301","3435921409","","捜索","Search","Search"
"100302","3435921409","","追い詰められて……","About to be cornered... ...","About to be cornered... ..."
"100303","3435921409","","逃走","Escape","Escape"
"100304","3435921409","","収穫なし","Gathered Info None","Gathered Info None"
"100305","3435921409","","手がかり","Clue","Clue"
"100306","3435921409","","リヒターとの出会い","An encounter with Richter","An encounter with Richter"
"100307","3435921409","","リヒターを追って","Chasing Richter","Chasing Richter"
"100308","3435921409","","アッシュとの出会い","An encounter with Asch","An encounter with Asch"
"100309","3435921409","","ブラックフラッグ","Black Flag","Black Flag"
"100310","3435921409","","次のブラックフラッグ","Next Black Flag","Next Black Flag"
"100311","3435921409","","リヒターの目的","Richter's goal","Richter's goal"
"100312","3435921409","","復讐","Revenge","Revenge"
"100313","3435921409","","脱出","Escape","Escape"
"100314","3435921409","","子ども","Child","Child"
"100315","3435921409","","重なる思い","Pent-up feelings","Pent-up feelings"
"100316","3435921409","","独りの戦い","Fighting alone","Fighting alone"
"100317","3435921409","","リオンのパートナー","Leon's Partner","Leon's Partner"
"100318","3435921409","","森","The Forest","The Forest"
"100319","3435921409","","決別","Parting","Parting"
"100320","3435921409","","スタンの決意","Stahn's Resolve","Stahn's Resolve"
"100321","3435921409","","前へ","Forward","Forward"
"100322","3435921409","","不意打ち","Surprise Attack","Surprise Attack"
"100323","3435921409","","奪われるディムロス","Stolen Dymlos","Stolen Dymlos"
"100324","3435921409","","前回大会","Tournament Finals","Tournament Finals"
"100325","3435921409","","優勝","Victory","Victory"
"100326","3435921409","","化け物","Monster","Monster"
"100327","3435921409","","目覚め","Awaken","Awaken"
"100328","3435921409","","ディムロスの元へ","To Dymlos","To Dymlos"
"100329","3435921409","","ディムロスの思い","Dymlos' thoughts","Dymlos' thoughts"
"100330","3435921409","","ディムロスの元へ２","To Dymlos 2","To Dymlos 2"
"100331","3435921409","","ディムロス救出","Rescuing Dymlos","Rescuing Dymlos"
"100332","3435921409","","飛行竜を求めて","In search of the flying dragon","In search of the flying dragon"
"100333","3435921409","","久々の帰郷","Coming home after a long time","Coming home after a long time"
"100334","3435921409","","確認","Making sure","Making sure"
"100335","3435921409","","固い決意","Firm resolve","Firm resolve"
"100336","3435921409","","フラッシュバック・憎しみ","Flashback/Hatred","Flashback/Hatred"
"100337","3435921409","","ジェイドを追って","Chasing Jade","Chasing Jade"
"100338","3435921409","","不意打ち２","Surprise Attack 2","Surprise Attack 2"
"100339","3435921409","","バルバトス撃破","Defeat Barbatos","Defeat Barbatos"
"100340","3435921409","","真実の欠片","Fragment of Truth","Fragment of Truth"
"100341","3435921409","","レプリカ","Replica","Replica"
"100342","3435921409","","番人","Guardian","Guardian"
"100343","3435921409","","魔界への入り口","Door to the Demon World","Door to the Demon World"
"100344","3435921409","","意地","Determination","Determination"
"100345","3435921409","","開かれる扉","Door to open","Door to open"
"100346","3435921409","","フラッシュバック・憎しみ２","Flashback/Hatred 2","Flashback/Hatred 2"
"100347","3435921409","","後悔","Regret","Regret"
"100348","3435921409","","魔界","Underworld","Underworld"
"100349","3435921409","","邂逅","Encounter","Encounter"
"100350","3435921409","","引けぬ思い","Unrelenting thoughts","Unrelenting thoughts"
"100351","3435921409","","待ち構える者","Those who wait","Those who wait"
"100352","3435921409","","力を合わせて","Together","Together"
"100353","3435921409","","決着","Conclusion","Conclusion"
"100354","3435921409","","そして……","And so...","And so..."
"100355","3435921409","","成長","Growth","Growth"
"100356","3435921409","","アッシュの思い","Asch's thoughts","Asch's thoughts"
"100357","3435921409","","前世","The Past","The Past"
"100358","3435921409","","妹","Little Sister","Little Sister"
"100400","3435921409","","試験","Test","Test"
"100401","3435921409","","ルークルート・試験結果","Luke Route/Test Results","Luke Route/Test Results"
"100402","3435921409","","試験","Test","Test"
"100403","3435921409","","ティアルート・試験結果","Tear Route/Test Results","Tear Route/Test Results"
"100404","3435921409","","ルークルート・パートナー","Luke Route/Partner","Luke Route/Partner"
"100405","3435921409","","ルークルート・パートナー","Luke Route/Partner","Luke Route/Partner"
"100406","3435921409","","ルークルート・不安な旅立ち","Luke Route/Difficult Farewell","Luke Route/Difficult Farewell"
"100407","3435921409","","ルークルート・不安な旅立ち","Luke Route/Difficult Farewell","Luke Route/Difficult Farewell"
"100408","3435921409","","ティアルート・パートナー","Luke Route/Partner","Luke Route/Partner"
"100409","3435921409","","ティアルート・パートナー","Luke Route/Partner","Luke Route/Partner"
"100410","3435921409","","ティアルート・不安な旅立ち","Luke Route/Difficult Farewell","Luke Route/Difficult Farewell"
"100411","3435921409","","ティアルート・不安な旅立ち","Luke Route/Difficult Farewell","Luke Route/Difficult Farewell"
"100412","3435921409","","ミュウ登場","Meiu appears!","Meiu appears!"
"100413","3435921409","","先行き不安","Anxiety about the future","Anxiety about the future"
"100414","3435921409","","いざこざ","Complications","Complications"
"100415","3435921409","","説教","Sermon","Sermon"
"100416","3435921409","","シグルスとの戦い","Fight with a Sigurd","Fight with a Sigurd"
"100417","3435921409","","ごろつき","Hoodlum","Hoodlum"
"100418","3435921409","","トラップ","Trap","Trap"
"100419","3435921409","","意外とやさしい","Surprisingly simple","Surprisingly simple"
"100420","3435921409","","勘違い","Misunderstanding","Misunderstanding"
"100421","3435921409","","負けず嫌い","Hate to lose","Hate to lose"
"100422","3435921409","","暴走ガジュマ","Runaway Gajuma","Runaway Gajuma"
"100423","3435921409","","隠ぺい","Concealment","Concealment"
"100424","3435921409","","レプリカルーク","Replica Luke","Replica Luke"
"100425","3435921409","","アッシュ登場","Asch Appears","Asch Appears"
"100426","3435921409","","明かされた真実","Truth Revealed","Truth Revealed"
"100427","3435921409","","不信","Suspicion","Suspicion"
"100428","3435921409","","心の整理","Sorting one's mind","Sorting one's mind"
"100429","3435921409","","心の整理","Sorting one's mind","Sorting one's mind"
"100430","3435921409","","諦められぬ思い","The thought of not giving up","The thought of not giving up"
"100431","3435921409","","ベルザンディフラッグ","Belldandy's Flag","Belldandy's Flag"
"100432","3435921409","","断髪","Haircut","Haircut"
"100433","3435921409","","雰囲気","Atmosphere","Atmosphere"
"100434","3435921409","","雰囲気","Atmosphere","Atmosphere"
"100435","3435921409","","バルバトス襲来（ルーク）","Barbatos' Invasion (Luke)","Barbatos' Invasion (Luke)"
"100436","3435921409","","バルバトス襲来（ティア）","Barbatos' Invasion (Tear)","Barbatos' Invasion (Tear)"
"100437","3435921409","","リヒター登場","Richter Appears","Richter Appears"
"100438","3435921409","","世界樹へ","To the World Tree","To the World Tree"
"100439","3435921409","","フォミクリー技術","Fomicry's Technique","Fomicry's Technique"
"100440","3435921409","","レプリカの命、人の命","Replica's Life, Human's Life","Replica's Life, Human's Life"
"100441","3435921409","","ダオス撃破","Defeat Dhaos","Defeat Dhaos"
"100442","3435921409","","対決","Showdown","Showdown"
"100443","3435921409","","願い","Wish","Wish"
"100444","3435921409","","トサカ頭とデコっぱち","",""
"100445","3435921409","","腹出しトサカとデコ野郎","",""
"100446","3435921409","","早とちり","Jumping to wrong conclusions","Jumping to wrong conclusions"
"100447","3435921409","","青い鉱石","Blue Ore","Blue Ore"
"100448","3435921409","","特製フィリアボム","Special Phillia Bomb","Special Phillia Bomb"
"100449","3435921409","","特製フィリアドリンク","Special Phillia Drink","Special Phillia Drink"
"100500","3435921409","","腕試し","Test your skills","Test your skills"
"100501","3435921409","","策士","Strategist","Strategist"
"100502","3435921409","","子どものケンカ","Children's Fight","Children's Fight"
"100503","3435921409","","請負人（コントラクター）","To undertake (Contract)","To undertake (Contract)"
"100504","3435921409","","互角","Equal","Equal"
"100505","3435921409","","ガキのケンカ","Kid's Fight","Kid's Fight"
"100506","3435921409","","魔導器（ブラスティア）は…","Magic Item (Blastia) is... ...","Magic Item (Blastia) is... ..."
"100507","3435921409","","ソーディアン","Swordian","Swordian"
"100508","3435921409","","奪われた『レンズ』","Stolen ""Lens""","Stolen ""Lens"""
"100509","3435921409","","騎士団長とツンツン頭","",""
"100510","3435921409","","撃退","Repel","Repel"
"100511","3435921409","","冷血男ｖｓ暑苦しい男","Dispassionate Fellow vs Fiery Dude","Dispassionate Fellow vs Fiery Dude"
"100512","3435921409","","タルタロス襲撃","Raid on Tartarus","Raid on Tartarus"
"100513","3435921409","","フォミクリー装置","Fomicry Apparatus","Fomicry Apparatus"
"100514","3435921409","","不始末","Mismanagement","Mismanagement"
"100515","3435921409","","ダオスへの道","Road to Dhaos","Road to Dhaos"
"100516","3435921409","","ジェイドの目的","Jade's Goal","Jade's Goal"
"100517","3435921409","","二人のフラッグ奪還","Recapture thr Two Flags","Recapture thr Two Flags"
"100518","3435921409","","二人の覚悟","Their resolve","Their resolve"
"100519","3435921409","","成長の可能性","Potential of Growth","Potential of Growth"
"100520","3435921409","","アッシュの過去","Asch's Past","Asch's Past"
"100521","3435921409","","ジェイドルート：ハーレム","Jade Route: Harlem","Jade Route: Harlem"
"100522","3435921409","","ジェイドルート：本命","Jade Route: Heart's Desire","Jade Route: Heart's Desire"
"100523","3435921409","","アニスルート：内面","Anise Route: Within","Anise Route: Within"
"100524","3435921409","","アニスルート：強さ","Anise Route: Strength","Anise Route: Strength"
"100525","3435921409","","アニス合流戦","Friendly match with Anise","Friendly match with Anise"
"100526","3435921409","","男は性格♪","A Man's Character♪","A Man's Character♪"
"100527","3435921409","","ジェイド合流戦","Friendly match with Jade","Friendly match with Jade"
"100528","3435921409","","お仕置き終了","End of Punishment","End of Punishment"
"100529","3435921409","","鏡","Mirror","Mirror"
"100530","3435921409","","レプリカの気持ち","Replica's Feelings","Replica's Feelings"
"100531","3435921409","","フォミクリー施設","Fomicry's Facility","Fomicry's Facility"
"100532","3435921409","","施設破壊","Facility's Destruction","Facility's Destruction"
"100533","3435921409","","レプリカｖｓオリジナル","Replica vs Original","Replica vs Original"
"100534","3435921409","","過去に囚われた心","A heart trapped in the past","A heart trapped in the past"
"100535","3435921409","","門番の役目","Role of the Gatekeeper","Role of the Gatekeeper"
"100536","3435921409","","昼ドラ","Soap Opera","Soap Opera"
"100537","3435921409","","陳腐な落ち","Cliched Punchline","Cliched Punchline"
"100538","3435921409","","真剣勝負","Earnest Battle","Earnest Battle"
"100539","3435921409","","妹と皇女","The Little Sister and The Princess","The Little Sister and The Princess"
"100540","3435921409","","イベント０５－０４０","Event 05-040","Event 05-040"
"100541","3435921409","","イベント０５－０４１","Event 05-041","Event 05-041"
"100542","3435921409","","イベント０５－０４２","Event 05-042","Event 05-042"
"100543","3435921409","","イベント０５－０４３","Event 05-043","Event 05-043"
"100544","3435921409","","イベント０５－０４４","Event 05-044","Event 05-044"
"100545","3435921409","","イベント０５－０４５","Event 05-045","Event 05-045"
"100546","3435921409","","イベント０５－０４６","Event 05-046","Event 05-046"
"100547","3435921409","","イベント０５－０４７","Event 05-047","Event 05-047"
"100548","3435921409","","イベント０５－０４８","Event 05-048","Event 05-048"
"100549","3435921409","","イベント０５－０４９","Event 05-049","Event 05-049"
"100600","3435921409","","ユーリルート：おせっかい","",""
"100601","3435921409","","ファラルート：泥棒","",""
"100602","3435921409","","相棒（パートナー）","",""
"100603","3435921409","","泥棒呼ばわり","",""
"100604","3435921409","","ユグドラシルバトルへ","",""
"100605","3435921409","","お尋ね者？","",""
"100606","3435921409","","相棒(パートナー)探しの理由","",""
"100607","3435921409","","ひと休み","",""
"100608","3435921409","","待ち伏せ","",""
"100609","3435921409","","八つ当たり","",""
"100610","3435921409","","請負人（コントラクター）","",""
"100611","3435921409","","ユーリの仕事","",""
"100612","3435921409","","世界樹の力","",""
"100613","3435921409","","前回大会の噂","",""
"100614","3435921409","","ベルザンディフラッグ","",""
"100615","3435921409","","容疑者ユーリ","",""
"100616","3435921409","","クラッシュアース!!","",""
"100617","3435921409","","金髪の襲撃者","",""
"100618","3435921409","","抵抗","",""
"100619","3435921409","","ウルズフラッグ粉砕","",""
"100620","3435921409","","正義と悪","",""
"100629","3435921409","","シルフ回収（回収ラスト）","",""
"100621","3435921409","","世界樹神殿へ","",""
"100622","3435921409","","精霊集め","",""
"100623","3435921409","","協力者（初回収）","",""
"100624","3435921409","","協力者（回収済）","",""
"100625","3435921409","","イフリート回収（回収ラスト）","",""
"100626","3435921409","","イフリート回収（回収途中）","",""
"100627","3435921409","","テイトス渓谷","",""
"100628","3435921409","","シルフ回収（初回収）","",""
"100630","3435921409","","シルフ回収（回収途中）","",""
"100631","3435921409","","ゲライオン焦野","",""
"100632","3435921409","","ノーム回収（初回収）","",""
"100633","3435921409","","ノーム回収（回収ラスト）","",""
"100634","3435921409","","ノーム回収（回収途中）","",""
"100635","3435921409","","アム瀑布","",""
"100636","3435921409","","ウンディーネ（初回収）","",""
"100637","3435921409","","ウンディーネ（回収ラスト）","",""
"100638","3435921409","","ウンディーネ（回収途中）","",""
"100639","3435921409","","裏切り","",""
"100640","3435921409","","ダミーフラッグ","",""
"100641","3435921409","","世界樹の間へ","",""
"100642","3435921409","","三年前……","",""
"100643","3435921409","","凶暴な男","",""
"100644","3435921409","","傷ついた世界樹","",""
"100645","3435921409","","大いなる実り","",""
"100646","3435921409","","ダオス・融合体","",""
"100647","3435921409","","お祭りの歌","",""
"100648","3435921409","","急がば回れ……じゃない!?","",""
"100649","3435921409","","笑顔","",""
"100650","3435921409","","防犯システム","",""
"100651","3435921409","","ユーリの溜息","",""
"100652","3435921409","","人生いろいろ","",""
"100700","3435921409","","ユージーンの仇","",""
"100701","3435921409","","ユージーンを探して","",""
"100702","3435921409","","首都シャイロック","",""
"100703","3435921409","","シグルスへの試練","",""
"100704","3435921409","","スクルドフラッグ出現","",""
"100705","3435921409","","侮辱","",""
"100706","3435921409","","制止","",""
"100707","3435921409","","仕切りなおし","",""
"100708","3435921409","","ユージーンとマオ（庇護後）","",""
"100709","3435921409","","ユージーンとマオ（庇護前）","",""
"100710","3435921409","","ユージーンの知り合い","",""
"100711","3435921409","","神殿内は静かに","",""
"100712","3435921409","","人と獣人の違い","",""
"100713","3435921409","","ガジュマ（庇護後）","",""
"100714","3435921409","","ガジュマ（庇護前）","",""
"100715","3435921409","","ユージーンの手がかり（途中）","",""
"100716","3435921409","","ユージーンの手がかり（最後）","",""
"100717","3435921409","","探し人（庇護後）","",""
"100718","3435921409","","探し人（庇護前）","",""
"100719","3435921409","","ルクソール山系へ","",""
"100720","3435921409","","役者揃い踏み","",""
"100721","3435921409","","暴走ユージーン（マオ）","",""
"100722","3435921409","","暴走ユージーン（カイウス）","",""
"100723","3435921409","","望み・願い・傲慢","",""
"100724","3435921409","","譲れない想い","",""
"100725","3435921409","","示された想い","",""
"100726","3435921409","","大いなる実りに託す想い","",""
"100727","3435921409","","フラッグを巡る戦い","",""
"100728","3435921409","","託されし想い","",""
"100729","3435921409","","出航","",""
"100730","3435921409","","決勝戦","",""
"100731","3435921409","","怒り","",""
"100732","3435921409","","誇り高きレイモーンの民","",""
"100733","3435921409","","妨害者","",""
"100734","3435921409","","突破","",""
"100735","3435921409","","フォミクリー研究所","",""
"100736","3435921409","","存在してはならないもの","",""
"100737","3435921409","","目覚めさせるために","",""
"100738","3435921409","","レプリカ","",""
"100739","3435921409","","真の繁栄","",""
"100740","3435921409","","世界樹とマオ","",""
"100741","3435921409","","伝言","",""
"100742","3435921409","","プレセア発見","",""
"100743","3435921409","","呪いの子","",""
"100744","3435921409","","実験台","",""
"100745","3435921409","","実験台回避","",""
"100746","3435921409","","通ずるもの","",""
"100747","3435921409","","イベント０７－０４７","Event 07-047","Event 07-047"
"100748","3435921409","","イベント０７－０４８","Event 07-048","Event 07-048"
"100749","3435921409","","イベント０７－０４９","Event 07-049","Event 07-049"
"100800","3435921409","","檻の世界","Caged World","Caged World"
"100801","3435921409","","使命","Duty","Duty"
"100802","3435921409","","真の大いなる実り","True Great Seed","True Great Seed"
"100803","3435921409","","未来を掴み取るための覚悟","The will to seize the future","The will to seize the future"
"100804","3435921409","","９０％の代償","90% Compensation","90% Compensation"
"100805","3435921409","","守るべきもの","Something to protect","Something to protect"
"100806","3435921409","","執念","Obsession","Obsession"
"100807","3435921409","","歪み","Distortion","Distortion"
"100808","3435921409","","因縁","Fate","Fate"
"100809","3435921409","","闇と光","Darkness and Light","Darkness and Light"
"100810","3435921409","","始点","Starting Point","Starting Point"
"100811","3435921409","","狂戦士","Berserker","Berserker"
"100812","3435921409","","永遠回廊","Cloister of Eternity","Cloister of Eternity"
"100813","3435921409","","新たな世界","A New World","A New World"
"100814","3435921409","","滅び行く世界","World of Collapse","World of Collapse"
"100815","3435921409","","望みの世界","World of Wishes","World of Wishes"
"100816","3435921409","","争いの世界","World of Conflict","World of Conflict"
"100817","3435921409","","なみだの世界","World of Tears","World of Tears"
"100818","3435921409","","守りきれない世界","The world that couldn't be protected.","The world that couldn't be protected."
"100819","3435921409","","別れの世界","World of Parting","World of Parting"
"100820","3435921409","","最後の友の世界","Final friend's World","Final friend's World"
"100821","3435921409","","転生者の世界","World of Reincarnators","World of Reincarnators"
