"Unique ID","String Flags","Speaker","Japanese","English Translation"
"361255","3435921409","","ユーリも来るでしょ？
もちろん。",""
"361256","3435921409","","いいのか？",""
"361257","3435921409","","何が？",""
"361258","3435921409","","オレ、お尋ね者だぜ、
それも第一級の。",""
"361259","3435921409","","ここまで一緒に来といて、
今更、それはないよ。
そうでしょ？",""
"361260","3435921409","","ははっ……そうだな。",""
"361261","3435921409","","あんたはどうすんだ。",""
"361262","3435921409","","私はこれにて失礼します。",""
"361263","3435921409","","ユグドラシルバトルには
負けてしまいましたので。
それでは。",""
"361264","3435921409","","律儀なヤツ……",""
"361265","3435921409","","じゃあ、オレたちは行くか。",""
"361266","3435921409","","やっぱり
先には進めない……",""
"361267","3435921409","","ここにあるのが精霊結界なのね。",""
"361268","3435921409","","ですの。
『ウルズフラッグ』があれば、
解くことができるですの。",""
"361269","3435921409","","精霊を集め直して、
フラッグに戻せないのか？",""
"361270","3435921409","","でも、どうすれば、
その精霊を探すことが
できるの？",""
"361271","3435921409","","さぁな……",""
"361272","3435921409","","あら？　あなたたち、
こんなところまで
来ていたのね。",""
"361273","3435921409","","あんた……！
ええっと……",""
"361274","3435921409","","ジュディスよ。",""
"361275","3435921409","","ああ、ジュディス……
ジュディでいいか、
どうして、ここに……",""
"361276","3435921409","","バウルで飛び回っていたら、
あ、バウルってあの子ね、
世界中で異常があって……",""
"361277","3435921409","","異常？",""
"361278","3435921409","","そう。南のルクソール山系では
六百年近く眠っていた火山が
火を噴いた。",""
"361279","3435921409","","西のテイトス渓谷では、
大竜巻が発生したし、",""
"361280","3435921409","","北のアム瀑布（ばくふ）は突然、
水流が増えて、下流域の村が
水没しそうになってる。",""
"361281","3435921409","","東のゲライオン焦野（しょうや）では大地震が
あった。幸い、砂漠地帯だから、
被害はあまりなかったけど。",""
"361282","3435921409","","それとあなたがここに
来たことと何か関係あるの？",""
"361283","3435921409","","もしかして、精霊を統べる世界樹に
何かがあったんじゃないかと
思って、ね。",""
"361284","3435921409","","実は手に入れた
『ウルズフラッグ』を壊されて、
精霊がバラバラに……",""
"361285","3435921409","","なるほどね。この異変を
作り出しているのは、
その精霊たちだわ、たぶん。",""
"361286","3435921409","","とにかく、今のジュディスさんの
情報にあった場所に行ってみない？",""
"361287","3435921409","","ああ。精霊集めて
フラッグに戻すってのが
できればいいんだけど。",""
"361288","3435921409","","バウルに乗って。
連れていってくれるって。",""
"361350","3435921409","","相当ヤバイことになってるな。",""
"361351","3435921409","","今はまだ、マシよ。
もし今、爆発が起きたら、
私たち、一巻の終りね。",""
"361352","3435921409","","ちょっと、ジュディスさん、
こんなところでそんな冗談、
言わないでよ……",""
"361353","3435921409","","あら、私、冗談は嫌いよ。",""
"361354","3435921409","","この辺りで精霊の気配が
するですの！",""
"361355","3435921409","","ひゃっ……！
び、びっくりした……",""
"361356","3435921409","","驚くのは、
心にやましいところが
あるからだ。",""
"361357","3435921409","","こんなところに、
自分たち以外の人が普通にいたら、
誰でもびっくりするだろ。",""
"361358","3435921409","","では何をしに来た？",""
"361359","3435921409","","精霊を見つけて、
世界樹の元へ行くんです。",""
"361360","3435921409","","なるほど、
目的は同じようだな。",""
"361361","3435921409","","それじゃあ、
協力しませんか？",""
"361362","3435921409","","……それも悪くないかも
しれないな。",""
"361363","3435921409","","フラッグを掲げて火の精霊、
イフリートを呼ぶよう
念じるですの。",""
"361364","3435921409","","これ、『ウルズフラッグ』……？",""
"361365","3435921409","","違うですの。
『エンプティフラッグ』、
空っぽのフラッグですの。",""
"361366","3435921409","","このフラッグに精霊が
宿って初めて『ウルズフラッグ』に
なるですの。",""
"361367","3435921409","","あ、そ、そっか。",""
"361368","3435921409","","あなたは協力するふりをして、
『ウルズフラッグ』を奪おう
としている。違うかしら？",""
"361369","3435921409","","……ふん。
やましいところがあると、
見抜かれる、か。",""
"361370","3435921409","","仕方がない……そのフラッグ、
力づくでも、俺が貰い受ける！",""
"361371","3435921409","","くっ……",""
"361372","3435921409","","悪いけど、精霊の力は
オレたちがもらうぜ。",""
"361373","3435921409","","くっ……
……俺はまだやつとの
因縁を引きずるのか……",""
"361374","3435921409","","…………",""
"361375","3435921409","","さあ、やるぞ。
イフリートを、ここへ。",""
"361376","3435921409","","イフリートを回収したですの！",""
"361377","3435921409","","これで、山の噴火も
収まると思うわ。",""
"361378","3435921409","","『ウルズフラッグ』が
再生したですの！",""
"361379","3435921409","","よし、これで世界樹のところへ
行けるんだな。",""
"361380","3435921409","","うん、精霊闘技島に向かお！",""
"361381","3435921409","","バウルが待ってるわ。
次、行きましょ。",""
"361500","3435921409","","枯れ木だらけだね。
これも全部シルフのせい？",""
"361501","3435921409","","ええ。",""
"361502","3435921409","","でも、静かだな。
静かな分だけ気味が悪い。",""
"361503","3435921409","","そう言えば変ね。",""
"361504","3435921409","","きゃっ！",""
"361505","3435921409","","動くな。",""
"361506","3435921409","","け、剣がしゃべった……！",""
"361507","3435921409","","何者だ？
名を名乗ってもらおうか。",""
"361508","3435921409","","わ、わたしはファラ……",""
"361509","3435921409","","ジュディスよ。",""
"361510","3435921409","","ユーリだ。
しかし、そっちの方がよっぽど、
怪しいと思うんだが。",""
"361511","3435921409","","おまえ、どこ行っても
同じ反応だな、ディムロス。",""
"361512","3435921409","","スタン、おまえは黙っていろ。",""
"361513","3435921409","","ディムロス……？
あなた、あの騎士国家（フレスヴェルグ）の
元騎士団長ディムロス・ティンバー？",""
"361514","3435921409","","いかにも。
今はこんな姿を
しているがな。",""
"361515","3435921409","","それじゃあ、
知っているかしら。",""
"361516","3435921409","","あなたたちと同じく
私の知人が、三年前の
ユグドラシルバトルに参加したの。",""
"361517","3435921409","","そして失踪した……",""
"361518","3435921409","","知り合い……？",""
"361519","3435921409","","ええ、自由都市連合（ダイン）の
守備隊『王の盾』の隊長、
ユージーン・ガラルドよ。",""
"361520","3435921409","","ユージーン……？
ヤツは確か……",""
"361521","3435921409","","ちょっと待ってくれ。
そっちの話、長くなりそうなら
後回しにしてくれないか。",""
"361522","3435921409","","オレたち、
精霊を探してるんだ。",""
"361523","3435921409","","精霊なら、俺たちがもらったよ。",""
"361524","3435921409","","それは……？",""
"361525","3435921409","","精霊を閉じ込めるための
クレーメルケイジ。
ハロルド博士の発明品ね。",""
"361526","3435921409","","悪ぃけど、そいつを
オレたちに譲ってくれないか。",""
"361527","3435921409","","わたしたち、どうしても、
『大いなる実り』を国に
持ち帰りたいんです！",""
"361528","3435921409","","あーー……えっと、
そうだな……
どうする？　ディムロス。",""
"361529","3435921409","","おまえは
何を考えているんだ。",""
"361530","3435921409","","でも、俺たちに必要なのは
これじゃなくて……",""
"361531","3435921409","","しかし……",""
"361532","3435921409","","よし、わかった！",""
"361533","3435921409","","ここはユグドラシルバトルのルールに
のっとって、俺たちと戦って
勝ったら、譲るよ。",""
"361534","3435921409","","勝手に決めるな、
バカものが！",""
"361535","3435921409","","ありがたい！
んじゃあ……
さっそく行かせてもらうぜ！",""
"361536","3435921409","","また余計な面倒を……",""
"361537","3435921409","","やったあ！　勝った！",""
"361538","3435921409","","負けたか……約束だ。
いいだろ、ディムロス。",""
"361539","3435921409","","まったく……",""
"361540","3435921409","","フラッグを掲げて風の精霊、
シルフを呼ぶよう念じるですの。",""
"361541","3435921409","","これ、『ウルズフラッグ』……？",""
"361542","3435921409","","違うですの。『エンプティフラッグ』、
空っぽのフラッグですの。",""
"361543","3435921409","","このフラッグに精霊が
宿って初めて『ウルズフラッグ』に
なるですの。",""
"361544","3435921409","","あ、そ、そっか。",""
"361545","3435921409","","あなたたちに……
精霊を、そして世界樹を
託すよ。",""
"361546","3435921409","","必ずこの世界を守るため、
『大いなる実り』を
手に入れてくれ。",""
"361547","3435921409","","ええ……",""
"361548","3435921409","","『ウルズフラッグ』が
再生したですの！",""
"361549","3435921409","","よし、これで世界樹のところへ
行けるんだな。",""
"361550","3435921409","","うん、精霊闘技島に向かお！",""
"361551","3435921409","","じゃあ、次行こうぜ。",""
"361552","3435921409","","待って。
まだ私の話が終ってないわ。",""
"361553","3435921409","","けど、俺たちは
ユージーンさんの行方は
知りません。",""
"361554","3435921409","","世界樹の間へ行け。
これ以上、我らが語るより、
実物を見た方がいい。",""
"361555","3435921409","","…………",""
"361556","3435921409","","ジュディスさん。
行きましょ。",""
"361557","3435921409","","そうね。",""
"361558","3435921409","","本当に渡してしまって
よかったのだろうか……",""
"361559","3435921409","","きっと大丈夫だよ、
彼らのあの強さなら
あいつを、きっと……",""
"361650","3435921409","","これ、ノームの仕業なんだね。",""
"361651","3435921409","","うぉっと……",""
"361652","3435921409","","だいじょうぶ？
……ってきゃっ……",""
"361653","3435921409","","おい、気をつけろよ！",""
"361654","3435921409","","へーきへーき。よっと……",""
"361655","3435921409","","頭上に気をつけて。
岩が落ちてくるかも
しれないわ。",""
"361656","3435921409","","この辺りに、
ノームのいる気配がするですの。",""
"361657","3435921409","","うぉおらぁああっ！",""
"361658","3435921409","","ちっ……なんだよ。",""
"361659","3435921409","","オレたち、そんなに金目のもの、
持ってねぇぜ？",""
"361660","3435921409","","何言ってやがる！
金なんていらねぇ!!",""
"361661","3435921409","","俺がいただくのは……
貴様らの命だ！",""
"361662","3435921409","","はっ、死んでたまるかよっ！",""
"361663","3435921409","","でも、どうして、
なぜわたしたちの命なんて……",""
"361664","3435921409","","俺の本能に語りかけてくるヤツが
いるのよ。おまえたちを殺せとな！",""
"361665","3435921409","","ちょっと……
この人、危険だよ。",""
"361666","3435921409","","ああ、ちょいと今までにない
タイプのヤツだな。",""
"361667","3435921409","","小生意気なガキども、
ここでくたばれ！",""
"361668","3435921409","","ぐわああぁああっ！",""
"361669","3435921409","","はぁ……倒したか……",""
"361670","3435921409","","一体、何だったのかな……",""
"361671","3435921409","","そんなことよりも、
ノームを。",""
"361672","3435921409","","フラッグを掲げて地の精霊、
ノームを呼ぶよう念じるですの。",""
"361673","3435921409","","これ、『ウルズフラッグ』……？",""
"361674","3435921409","","違うですの。『エンプティフラッグ』、
空っぽのフラッグですの。",""
"361675","3435921409","","このフラッグに精霊が
宿って初めて『ウルズフラッグ』に
なるですの。",""
"361676","3435921409","","あ、そ、そっか。",""
"361677","3435921409","","うぉおおらぁあああっ!!",""
"361678","3435921409","","また来たよ！",""
"361679","3435921409","","ダオス様のためにぃぃぃっ！
おまえたちを抹殺せねばぁぁっ
ならんのだっっっ!!",""
"361680","3435921409","","ダオス……？",""
"361681","3435921409","","死ねぃっ!!",""
"361682","3435921409","","ちぃっ！",""
"361683","3435921409","","ぬぅっ！　こんなっ、くらいでっ！",""
"361684","3435921409","","うわぁあああああっ……！",""
"361685","3435921409","","まったく……",""
"361686","3435921409","","ねぇ……今、
言ってたダオスって……",""
"361687","3435921409","","あいつ……誰かの命令で
オレたちの命を狙ってたんだな。",""
"361688","3435921409","","精霊を集めさせたくない誰か……
シグルス……世界樹の……",""
"361689","3435921409","","ノームを回収したですの！",""
"361690","3435921409","","『ウルズフラッグ』が
再生したですの！",""
"361691","3435921409","","よし、これで世界樹のところへ
行けるんだな。",""
"361692","3435921409","","ファラ、考えてても仕方がねぇ。
精霊闘技島に向かうぞ！",""
"361693","3435921409","","う、うん……",""
"361694","3435921409","","よし。ファラ、
考えてても仕方がねぇ、
次行こうぜ。",""
"361800","3435921409","","うっわ……凄い水の量。
これ、全部精霊のせい？",""
"361801","3435921409","","水の精ウンディーネが
力を制御できなくて、
暴走しているみたいね。",""
"361802","3435921409","","いつもはもっと穏やかな
せせらぎの聞こえる
場所なのだけど……",""
"361803","3435921409","","すごいですの！
あちこちに水の精霊ウンディーネの
気配がするですの！",""
"361804","3435921409","","あれ？　誰か
川の向こうにいるよ……",""
"361805","3435921409","","おーい、危ないから、
離れた方がいいですよー！",""
"361806","3435921409","","……ちょっと待て……",""
"361807","3435921409","","あいつら、
誰かに似てないか？",""
"361808","3435921409","","あ、右側の人、
ユーリにそっくり！",""
"361809","3435921409","","何言ってるんだ、左側のヤツは、
おまえにそっくりだぞ",""
"361810","3435921409","","あら、二人にそっくりね。",""
"361811","3435921409","","ファラ：え？
ユーリ：なに？",""
"361812","3435921409","","なに？",""
"361813","3435921409","","彼ら、岩を伝って、
こっちに渡って来るわよ。",""
"361814","3435921409","","わたし、聞いたことある。
世の中に二人は、
自分と似てる人がいるんだって。",""
"361815","3435921409","","その人と会話すると、
次の朝に、血を吐いて、
死んじゃうらしいよ。",""
"361816","3435921409","","なんかいろんな話、
まぜこぜになってねぇか。",""
"361817","3435921409","","でも、だとしたら、
ここは逃げた方が
いいかもしれないわね。",""
"361818","3435921409","","心霊現象とは戦っても
勝てないものね。",""
"361819","3435921409","","その得体の知れない相手の
力ってのも見てみたい
もんだがな。",""
"361820","3435921409","","そのお嬢さんの言う通りだ。
逃げた方がいいぜ。",""
"361821","3435921409","","もう遅いかも。
でも、そうだね、
後三秒だけ待ったげる。",""
"361822","3435921409","","どういうからくりか知らねぇけど、
相手になるってんならしてやるぜ。",""
"361823","3435921409","","か、会話しちゃマズイって……！",""
"361824","3435921409","","まだやるなんて言ってねぇだろ。
ケンカっ早いな、アンタ。
くっくっくっく……",""
"361825","3435921409","","そういうあなただって、
けっこうケンカっ早いくせに。
フフフフフ……",""
"361826","3435921409","","まったく気味悪いな。",""
"361827","3435921409","","わたし、あんなんじゃ
ないよね？　ね？",""
"361828","3435921409","","まぁ、そう冷たいこと言うなよ。
同じ顔同士、仲良くやろうぜ。",""
"361829","3435921409","","仲良く……か。
条件次第では、それもムダだろうな。",""
"361830","3435921409","","精霊は諦めて、
今すぐここを立ち去ること。
ＯＫ？",""
"361831","3435921409","","聞かなくても
答えはわかってるだろ。
おまえはオレなんだから。",""
"361832","3435921409","","ちっ……しょうがねぇな。",""
"361833","3435921409","","戦うの!?",""
"361834","3435921409","","自分相手に逃げるなんて
みっともないだろ？",""
"361835","3435921409","","自分相手に
攻撃なんてやりにくいってば！",""
"361836","3435921409","","あら、甘いのね。",""
"361837","3435921409","","はぁはぁ……もうイヤ……
泣きたい……",""
"361838","3435921409","","真似できるのはなりまで
ってところか。剣の腕は
オレの方が上だったな。",""
"361839","3435921409","","さ、敵が消えたところで、
ウンディーネを回収しましょ。",""
"361840","3435921409","","フラッグを掲げて水の精霊、
ウンディーネを呼ぶよう念じるですの。",""
"361841","3435921409","","これ、『ウルズフラッグ』……？",""
"361842","3435921409","","違うですの。『エンプティフラッグ』、空っ
ぽのフラッグですの。",""
"361843","3435921409","","このフラッグに精霊が宿って初めて
『ウルズフラッグ』になるですの。",""
"361844","3435921409","","あ、そ、そっか。",""
"361845","3435921409","","ウンディーネを回収したですの！",""
"361846","3435921409","","『ウルズフラッグ』が再生したですの！",""
"361847","3435921409","","よし、
これで世界樹のところへ行けるんだな。",""
"361848","3435921409","","うん、精霊闘技島に向かお！",""
"361849","3435921409","","よし。次、行ってみよ！",""
"361950","3435921409","","……ファラ、ありがとな。",""
"361951","3435921409","","え？　何だっけ？
わたし、何かした？",""
"361952","3435921409","","いや、おまえが
声かけてなかったら、
ユグドラシルバトルに出てなかったし。",""
"361953","3435921409","","あぁ、わたしこそ。
ここまでついてきてくれて、
ありがと。",""
"361954","3435921409","","……わたし、ユーリの言葉で、
村のお祭りのこと思い出しちゃった。",""
"361955","3435921409","","ん？",""
"361956","3435921409","","どうして、
自由都市連合（ダイン）の人たちは
みんな明るいのかって話。",""
"361957","3435921409","","ああ……",""
"361958","3435921409","","この三年間、年々苦しくなるのに、
それでも年に一度のお祭りはやった。",""
"361959","3435921409","","つらい日々が続いていても、
不満いっぱいでも、お祭りの日は、
みんなたくさん笑って歌って踊った。",""
"361960","3435921409","","どうしてなんだろうって、
ずっとあの村に暮らしてたのに、
そんなことも知らずにいたんだ。",""
"361961","3435921409","","ユーリの言葉のおかげで、
わたし、わかった気がする。
ありがと、ユーリ。",""
"361962","3435921409","","ファラが自分で
気付いたことだろ。
オレの言葉は関係ない。",""
"361963","3435921409","","またぁ、そんな言い方して。",""
"361964","3435921409","","お取り込み中、ゴメンなさい。
そろそろいいかしら？
『ウルズフラッグ』を出して。",""
"361965","3435921409","","えっと……これ……？",""
"361966","3435921409","","ちょ、ちょっと……
それ、どうするの？",""
"361967","3435921409","","ご苦労様。
そしてありがとう。",""
"361968","3435921409","","え？　え？　どういうこと？",""
"361969","3435921409","","そっか、そういうことか。
オレたちと一緒に来たのは、
そいつが目当てか。",""
"361970","3435921409","","それに気付かず、
手伝ってもらってた
オレは相当、甘いな。",""
"361971","3435921409","","わかっていたはずでしょ。
私もこれを狙ってたことくらい。",""
"361972","3435921409","","あなた方が私から
自由都市連合（ダイン）代表の
シグルスを奪ったんだから。",""
"361973","3435921409","","でも、だって、ジュディスさんは、
あの小さい女の子に雇われて……",""
"361974","3435921409","","リタのこと？　別に私はあの子の
子守をするために、ユグドラシルバトルに
参加してたわけじゃない。",""
"361975","3435921409","","私には私の目的があるの。
ユグドラシルバトルの真実を知る
っていうね。",""
"361976","3435921409","","一戦、やらかすか？",""
"361977","3435921409","","そうね。その機会があれば。",""
"361978","3435921409","","今はその時じゃないみたい。",""
"361979","3435921409","","それじゃあね。",""
"361980","3435921409","","ジュディ！
戻ってきやがれ！",""
"361981","3435921409","","ちっ……やられた……",""
"361982","3435921409","","でも、そんな、まさか……",""
"361983","3435921409","","ん……？　どうしたんだ……？",""
"361984","3435921409","","ユーリ！
ジュディスさんがバウルから……！",""
"361985","3435921409","","落ちてきた……!?",""
"361986","3435921409","","ジュディスさん！",""
"361987","3435921409","","おい、しっかりしろ！",""
"361988","3435921409","","ふん、他愛もない。",""
"361989","3435921409","","『ウルズフラッグ』が……
また折られちゃったよ……！",""
"361990","3435921409","","おまえたちも、シグルスか。",""
"361991","3435921409","","だったら、どうだって言うんだ？",""
"361992","3435921409","","ユグドラシルバトルに関わるものの
すべてをオレは壊す……",""
"361993","3435921409","","つまりは、おまえを……倒す！",""
"361994","3435921409","","上等だ、そのままの言葉、
あんたに返してやるぜ！",""
"361995","3435921409","","……ファラ！",""
"361996","3435921409","","うん！",""
"361997","3435921409","","はぁはぁ……くっ、
こんなところで……",""
"361998","3435921409","","一体、
なんだったんだよ……",""
"361999","3435921409","","そんなことより、
ジュディスさんを……！",""
"362000","3435921409","","大丈夫？",""
"362001","3435921409","","……あんまり……
大丈夫じゃないみたいね。",""
"362002","3435921409","","私のことより……
ユグドラシルバトル……
続けなさい……",""
"362003","3435921409","","続けたいけど……
また『ウルズフラッグ』、
壊されちゃったし……",""
"362004","3435921409","","ウフフ……",""
"362005","3435921409","","何がおかしいんだ？",""
"362006","3435921409","","あれはダミー……
本物はこっち……",""
"362007","3435921409","","あーっ！",""
"362008","3435921409","","あなたたちを欺くための
ダミーだったのに皮肉ね……",""
"362009","3435921409","","サンキュ。",""
"362010","3435921409","","お礼なんていらない……
私、それ、奪って
逃げたんだから……",""
"362011","3435921409","","バウルを
借りたお礼だよ。",""
"362012","3435921409","","ウフフ……
バウル、使って
行ってもいいわよ……",""
"362013","3435921409","","でも、ジュディスさんを
ここに置いていくわけには
いかないよ。",""
"362014","3435921409","","大丈夫よ……バウルは
迎えに来てくれるから。",""
"362015","3435921409","","そう……わかった。",""
"362016","3435921409","","じゃあ、行こうぜ。",""
"362017","3435921409","","うん。",""
"362018","3435921409","","ジュディスさん……
わかったことがあったら
報告するね。",""
"362019","3435921409","","ええ……ありがとう。",""
"362020","3435921409","","まったく……
お人好しすぎるわね……
あの子……",""
"362021","3435921409","","ファラは
　　称号　『お人好し』
を手に入れました。",""
"362100","3435921409","","扉が開いた！",""
"362101","3435921409","","この奥に世界樹があるんだな？",""
"362102","3435921409","","うん、たぶん……",""
"362103","3435921409","","とうとう、『大いなる実り』って
ヤツとご対面、か……",""
"362104","3435921409","","なんか、ドキドキするね……",""
"362105","3435921409","","ああ、入るぞ。",""
"362106","3435921409","","ふぁぁああ……これが……
世界樹……",""
"362107","3435921409","","よく来ました……
あなた方が、今大会の
選ばれしシグルスですね。",""
"362108","3435921409","","ああ、そうだが……
誰だ……!?",""
"362109","3435921409","","世界樹が、
喋ってる……！",""
"362110","3435921409","","『大いなる実り』を
取りに来たのですね。",""
"362111","3435921409","","ああ、そうだ。",""
"362112","3435921409","","『大いなる実り』をもらう前に、
一つ、聞かせてください。",""
"362113","3435921409","","何でしょう？",""
"362114","3435921409","","三年前のユグドラシルバトルのことです。
あなたはあの時、
ここで何があったかご存じですか？",""
"362115","3435921409","","ええ……すべて知っています。",""
"362116","3435921409","","じゃあ、教えてください。自由都市連合（ダイン）の
シグルスだった、ユージーンさんは一体、
どこへ行ってしまったか。",""
"362117","3435921409","","ジュディスさんにちゃんと、
そのこと、伝えたいから。",""
"362118","3435921409","","わかってるよ。",""
"362119","3435921409","","……わかりました。お話します。
あの日、私がここで見たことを。",""
"362120","3435921409","","三年前のユグドラシルバトルで、
シグルスたちは世界樹の間に
至る権利を賭けて戦うはずでした。",""
"362121","3435921409","","しかし、そこを、
一人の凶暴な男が襲ったのです。",""
"362122","3435921409","","彼はシグルスたちにその刃を
振るいました。",""
"362123","3435921409","","協力して立ち向かったものの、
誰もその凶暴さに太刀打ちできず、
みな負傷し、フラッグを奪われました。",""
"362124","3435921409","","フラッグを手にした彼は
世界樹の間に到達しました。",""
"362125","3435921409","","ちょっと待って……
どうしてその人は
あなたたちを襲ったの？",""
"362126","3435921409","","『大いなる実り』をわたしたちに
渡さないため……",""
"362127","3435921409","","世界樹の間に到達した彼は、
『大いなる実り』を奪うと、そこでまた
大暴れしました。",""
"362128","3435921409","","傷の浅かったユージーンさんは、
他のシグルスとともに彼を追い、
なんとか『大いなる実り』を奪還しました。",""
"362129","3435921409","","しかし、彼の暴力のせいで、
世界樹はもうボロボロでした。",""
"362130","3435921409","","おそらく、もう次の『大いなる実り』を
期待できないくらいに……",""
"362131","3435921409","","だから、ユージーンさんは、
『大いなる実り』を使って、
世界樹を元に戻しました。",""
"362132","3435921409","","なるほどな……
だから、『大いなる実り』は、
持ち帰られなかった、か。",""
"362133","3435921409","","ええ……",""
"362134","3435921409","","しかし、傷ついた世界樹から大量に溢れ出る
マナの中で、『大いなる実り』を使ったため、
巨大なマナの奔流が生まれました。",""
"362135","3435921409","","ユージーンさんは、
それに巻き込まれ、いずこかへと
吹き飛ばされてしまいました。",""
"362136","3435921409","","それからユージーンさんは？",""
"362137","3435921409","","わかりません……",""
"362138","3435921409","","そう、ですか……",""
"362139","3435921409","","その凶暴な男もどこへ
行ってしまったのか
わかりません。",""
"362140","3435921409","","今回もまた現れるのではないかと
危惧していたのですが……",""
"362141","3435921409","","三年前の事情はわかった。
『大いなる実り』を持ち帰れなかった事情も。",""
"362142","3435921409","","それだけに、今回は
なんとしても、そいつを
持ち帰んなきゃなんねーんだ。",""
"362143","3435921409","","わかっています。しかし……",""
"362144","3435921409","","……どうしたんですか？",""
"362145","3435921409","","いえ……",""
"362146","3435921409","","教えてやればよいだろう。
愚かで傲慢な者どもに。",""
"362147","3435921409","","おまえらの我利を満たすために
世界樹があるわけではないということを。",""
"362148","3435921409","","おまえ……あの時の……！",""
"362149","3435921409","","ダオス……！",""
"362150","3435921409","","おまえたちに渡す
『大いなる実り』はここにはない。
今すぐ立ち去れ。",""
"362151","3435921409","","そういうわけにはいかない。
私には守らなければ
いけないものがある、だから！",""
"362152","3435921409","","右に同じく、ってとこだな。",""
"362153","3435921409","","やむを得まい……
来るがいい！",""
"362250","3435921409","","……このままでは
終らんぞ……",""
"362251","3435921409","","なっ……何!?",""
"362252","3435921409","","ちっ……反則なこと
しやがって……！",""
"362253","3435921409","","精霊よ、
我の声に応えよ。",""
"362254","3435921409","","天地に遍（あまね）く集（すだ）く
数多（あまた）の精霊の力を我が手に！",""
"362255","3435921409","","私の全力をもって、
貴様たちをこの世から抹消しよう。",""
"362256","3435921409","","最後の最後まで
あきらめるわけにはいかない、
絶対に……勝つよ！",""
"362257","3435921409","","ああ、わかってるさ。
行くぜ……！",""
"362258","3435921409","","ここまでして負けるとは……
私の想いが……貴様らの想いに
負けるとでも……",""
"362259","3435921409","","無念、だ……",""
"362260","3435921409","","私たちの想い、
甘くみないでよね。",""
"362261","3435921409","","これが、『大いなる実り』……",""
"362262","3435921409","","あなたたちの戦いから、
その強く熱い想いを受け取りました。",""
"362263","3435921409","","どうぞ、『大いなる実り』を、
あなたの手に……",""
"362264","3435921409","","うわあ……",""
"362265","3435921409","","『大いなる実り』が一つ、
あなたたちの願いを叶えて
くれるでしょう。",""
"362266","3435921409","","あ、そうか。えっと……
何にしよう、かな……",""
"362267","3435921409","","ん？　何だよ、
決めてなかったのか？",""
"362268","3435921409","","え？　あ、うん。あはは、
願い事の方は何も考えてなかったから……",""
"362269","3435921409","","そうだ！　大っきな農場作って、
収穫高倍増！　……あ、でもダメだ、
働いてくれる人いないし……",""
"362270","3435921409","","そう言えば、みんなミルク、
飲みたがってたから、
乳牛たくさんもらって……",""
"362271","3435921409","","あ、村長さんちのミシン、
壊れてたっけ、あれを直すとか……",""
"362272","3435921409","","…………",""
"362273","3435921409","","……子どもたちが、次のお祭りで
歌う歌が作れないって悩んでたっけ……",""
"362274","3435921409","","……それに決定な。
こいつに一曲、
歌を作ってやってくれ。",""
"362275","3435921409","","え？　あ、ちょっと……",""
"362276","3435921409","","『大いなる実り』があなた方の
願いを聞き届けました。",""
"362277","3435921409","","きっと、この歌は
あなたの村へ届き、
豊かな歌になるでしょう。",""
"362278","3435921409","","むーちょっと、ユーリったら……",""
"362279","3435921409","","早く決めないから、だろ。",""
"362280","3435921409","","もぉ……",""
"362281","3435921409","","……ま、いっか。
ユーリ、責任とって、
うちの村に来てね。",""
"362282","3435921409","","はぁ？　なんだよ、それ。",""
"362283","3435921409","","ユーリが願ったことなんだから、
ちゃんとみんなと一緒に歌うの。",""
"362284","3435921409","","何だ、
そのよくわかんねぇ理屈……",""
"362285","3435921409","","そうだ、ついでに畑仕事も
手伝ってってもらおっかな。",""
"362286","3435921409","","あのなぁ……
オレは勘弁だぜ。",""
"362287","3435921409","","へーきへーき、
問題ないってばっ！",""
"362288","3435921409","","ユーリは
　　称号　『強き魂を持つもの』
を手に入れました。",""
"362289","3435921409","","ファラは
　　称号　『純粋な魂を持つ者』
を手に入れました。",""
"370000","3435921409","","やっと見つけた。",""
"370001","3435921409","","キミ……誰？
ボクに何か、用？",""
"370002","3435921409","","オレはカイウス。
『レイモーンの民』の一族の
って言えばわかるかな。",""
"370003","3435921409","","レイモーンってリカンツ……？
あ、ゴメン、
リカンツはダメなんだっけ。",""
"370004","3435921409","","もしかして、
ユージーンと関係ある人？",""
"370005","3435921409","","そうだ。あんたが……
『オルセルグ』？",""
"370006","3435921409","","ボクはマオ。その名前で
呼ばれてたこともあったけど。",""
"370007","3435921409","","じゃあ、ユージーンと一緒に
三年前のユグドラシルバトルに
参加した……",""
"370008","3435921409","","え？　ああ、ウン、そう。
最後までは一緒に
行けなかったけど。",""
"370009","3435921409","","……そうか、やっぱり。",""
"370010","3435921409","","そうかぁ、じゃあ、
キミはユージーンと
同じ村に住んでたんだネ。",""
"370011","3435921409","","一度、ユージーンの故郷の
お話聞きたかったんだ♪",""
"370012","3435921409","","何を調子のいいこと……
覚悟しろ……！",""
"370013","3435921409","","わ、わ、ナニ!?",""
"370014","3435921409","","もう、ビックリしたな、
どうしたの、急に？",""
"370015","3435921409","","くっ……
ユージーンの仇……
取れなかった……",""
"370016","3435921409","","仇？　ボクが？
どういうこと？",""
"370017","3435921409","","あんたが、ユージーンを
殺した、そうだろ？",""
"370018","3435921409","","ボクが？　ユージーンを？
しっつれーしちゃうな。",""
"370019","3435921409","","ボクがそんなことする
ように見える？",""
"370020","3435921409","","……前のユグドラシルバトルの時、
ユージーンは失踪した。",""
